Experience,Domain,Project_count,Education,Project_score,Cert_score,Skill_score,Final_score
21.5,Software Engineering,15.0,4,6.292101560756285,0,8.48528137423857,74.20980836274282
20.0,Software Engineering,15.0,4,6.031362715357934,0,8.774964387392123,72.81940904802457
11.67,Software Engineering,12.0,4,5.446365172474216,0,5.0,51.00069404318819
26.5,Software Engineering,15.0,4,5.369040383430769,0,4.358898943540674,63.15594583048734
21.5,Software Engineering,15.0,4,5.388811031124407,0,3.0,55.53418282831882
11.75,Software Engineering,15.0,4,6.085699085012844,0,8.12403840463596,62.450899171108695
17.67,Software Engineering,15.0,3,5.974298243545992,0,7.280109889280518,63.80740023239921
19.5,Software Engineering,15.0,4,5.941353961613857,0,9.16515138991168,73.21942182971382
10.58,Software Engineering,15.0,3,5.615272048160589,0,7.211102550927978,55.278330900294065
18.08,Software Engineering,15.0,4,6.141614037698545,0,9.797958971132712,74.1514508519728
5.0,Software Engineering,9.0,4,5.433236255933544,0,6.48074069840786,48.024949554563065
5.83,Software Engineering,12.0,4,6.011171163053588,0,8.717797887081348,57.45943898586937
13.42,Software Engineering,15.0,3,5.451240238578956,0,10.677078252031311,68.08692421859149
26.92,Software Engineering,15.0,4,5.5937656470888015,0,5.196152422706632,66.23648305383942
6.0,Software Engineering,15.0,4,5.998655134536883,0,8.94427190999916,58.67542438706754
21.33,Software Engineering,15.0,4,5.985639800079328,0,8.0,71.78093966412071
14.5,Software Engineering,15.0,4,5.730727063848209,0,5.477225575051661,56.5135329778732
9.17,Software Engineering,15.0,4,6.157168651924609,4,9.9498743710662,66.37722087029421
16.5,Software Engineering,15.0,4,6.020129022275498,0,9.0,69.81771959388433
17.5,Software Engineering,15.0,3,5.857922197342829,0,6.324555320336759,60.485748278533976
10.5,Software Engineering,15.0,1,5.982760529809585,0,6.708203932499369,50.67521115630028
15.75,Software Engineering,15.0,4,5.553509595780799,0,5.830951894845301,58.39439988021495
18.5,Software Engineering,15.0,4,6.180624350338135,0,10.099504938362076,75.58672805299511
21.5,Software Engineering,15.0,1,5.59441111312209,0,6.708203932499369,61.086960814486055
21.5,Software Engineering,15.0,1,5.670488889054447,0,7.211102550927978,62.781331031112586
21.5,Software Engineering,15.0,1,5.59441111312209,0,6.708203932499369,61.086960814486055
13.25,Software Engineering,15.0,4,6.010898028489688,0,9.055385138137416,66.5776979871262
0.0,Software Engineering,14.0,0,5.351229812130544,0,5.0,30.878666506880634
4.0,Software Engineering,15.0,4,6.335300556994856,0,10.770329614269007,62.907722475314266
14.42,Software Engineering,15.0,4,5.810410175178517,0,7.745966692414834,63.37643741138701
21.0,Software Engineering,15.0,4,6.057102702118844,0,9.055385138137416,74.76003619444948
12.0,Software Engineering,15.0,4,5.613702735529135,0,5.744562646538029,54.397315568722675
22.83,Software Engineering,15.0,4,5.948908309021034,0,8.366600265340756,74.33199603478079
12.0,Software Engineering,15.0,4,5.789472985353967,0,6.855654600401044,58.161166054064466
11.0,Software Engineering,15.0,4,5.523434954454883,0,5.477225575051661,52.32467627002188
11.83,Software Engineering,15.0,4,5.970056527386238,0,8.306623862918075,62.76994150848807
12.5,Software Engineering,7.0,4,4.818676532726235,0,7.3484692283495345,56.50707733647637
20.42,Software Engineering,15.0,4,5.534909683038193,0,6.0,63.70379860853171
11.75,Software Engineering,15.0,4,6.085699085012844,0,8.12403840463596,62.450899171108695
23.17,Software Engineering,15.0,4,5.674368472180008,0,5.830951894845301,66.43120340185992
13.08,Software Engineering,15.0,4,5.707205926640597,0,6.324555320336759,57.48988998152811
16.17,Software Engineering,12.0,4,5.605735672008263,0,5.385164807134504,57.24609037318516
17.92,Software Engineering,15.0,4,5.87714547122434,0,6.928203230275509,64.76547277277672
11.83,Software Engineering,15.0,4,5.96393556121973,0,8.246211251235321,62.57439016955637
7.0,Software Engineering,15.0,4,6.316958719346827,0,10.099504938362076,63.98770673742307
13.67,Software Engineering,12.0,4,5.348276085672017,0,8.18535277187245,62.27721247867004
0.0,Software Engineering,2.0,4,2.452640986472171,4,4.358898943540674,28.700729708277347
12.5,Software Engineering,7.0,4,4.818676532726235,0,7.3484692283495345,56.50707733647637
13.67,Software Engineering,11.0,4,6.23500820253131,0,9.69535971483266,68.97441904253282
17.83,Software Engineering,9.0,4,5.488241247677862,0,8.06225774829855,66.20877715115306
17.17,Software Engineering,15.0,4,5.963639075301892,0,9.539392014169456,71.96622077554706
15.5,Software Engineering,15.0,4,6.639186380446445,0,11.0,76.35414831061293
1.75,Software Engineering,5.0,3,3.727833562333621,0,7.483314773547883,40.572447069949945
12.17,Software Engineering,15.0,4,5.744242132458383,0,7.14142842854285,59.0665719669866
11.83,Software Engineering,15.0,4,5.96393556121973,0,8.246211251235321,62.57439016955637
13.42,Software Engineering,15.0,4,5.717328932383396,0,7.3484692283495345,60.90994666840626
10.83,Software Engineering,15.0,3,6.518369435111282,0,10.0,66.2087945578657
25.08,Software Engineering,15.0,4,6.005366574218485,0,8.306623862918075,76.56023351894201
11.5,Software Engineering,15.0,4,6.489281269411655,0,10.908712114635714,71.52623494957244
11.83,Software Engineering,15.0,0,5.449200606730111,0,4.123105625617661,40.97139919793145
10.17,Software Engineering,15.0,4,6.02153246888619,0,7.280109889280518,58.13246443042392
13.25,Software Engineering,15.0,4,6.010898028489688,0,9.055385138137416,66.5776979871262
8.25,Software Engineering,7.0,4,4.0933477239600045,0,4.0,40.22612053592694
12.58,Software Engineering,15.0,3,6.090273784751188,0,7.810249675906654,60.394679369945365
10.08,Software Engineering,15.0,4,6.031596497123787,0,8.246211251235321,60.93353909441957
10.75,Software Engineering,15.0,4,5.829698226628719,0,7.071067811865476,57.607161101938075
6.0,Software Engineering,15.0,4,6.196943536630304,0,10.246950765959598,63.06765381719396
10.83,Software Engineering,15.0,4,6.002778308733528,0,8.18535277187245,61.456567661972706
6.75,Software Engineering,15.0,4,6.311389624783251,0,9.848857801796104,62.968874750761785
15.25,Software Engineering,8.0,4,4.848606401399559,0,5.477225575051661,54.0245688087297
3.83,Software Engineering,15.0,4,6.01446793938952,0,8.774964387392123,55.95787598440219
14.92,Software Engineering,15.0,4,6.274674474630718,0,9.746794344808963,71.0654705544043
18.08,Software Engineering,14.0,4,5.982225113621551,0,7.615773105863909,67.11792561745598
15.67,Software Engineering,14.0,4,6.008669200465617,0,9.591663046625438,70.54729073311337
30.5,Software Engineering,15.0,4,6.193857062809119,0,10.488088481701515,83.53533781422026
5.0,Software Engineering,15.0,4,5.935549849223516,0,7.280109889280518,52.52800435354689
18.33,Software Engineering,15.0,4,5.6493455997594975,0,5.0990195135927845,59.15848990839463
23.25,Software Engineering,15.0,4,6.171436127059459,0,8.94427190999916,77.07290444751347
19.33,Software Engineering,15.0,4,6.290136471541626,0,9.273618495495704,74.28811117388685
18.33,Software Engineering,15.0,4,5.936960952168982,0,6.4031242374328485,63.791467269886226
25.83,Software Engineering,14.0,4,5.612508735483921,0,6.928203230275509,71.29464876684567
9.75,Software Engineering,15.0,3,5.731301089939052,0,5.477225575051661,49.57505285275586
14.17,Software Engineering,15.0,4,5.830036829723499,0,5.830951894845301,57.483373563512444
18.17,Software Engineering,15.0,4,5.8407627224202034,0,7.071067811865476,65.35325706863898
16.5,Software Engineering,15.0,4,5.949567434680792,0,7.280109889280518,64.52511934952344
17.42,Software Engineering,15.0,4,6.618718803173191,0,11.0,78.29675537913681
26.67,Software Engineering,15.0,4,7.143037642233239,0,11.532562594670797,89.14921605970424
15.33,Software Engineering,15.0,4,6.185893533400632,0,9.69535971483266,71.10410924163801
7.0,Software Engineering,15.0,4,6.316958719346827,0,10.099504938362076,63.98770673742307
15.92,Software Engineering,15.0,4,5.706815909786615,0,4.898979485566356,56.21040557108665
10.83,Software Engineering,15.0,4,6.186977526119833,0,9.16515138991168,64.8529704675853
18.5,Software Engineering,13.0,4,5.546300447684319,0,5.477225575051661,59.918551605528066
15.0,Software Engineering,15.0,4,6.223046451420634,0,9.899494936611664,71.46528902906071
13.5,Software Engineering,15.0,4,5.886173937932362,0,9.327379053088816,67.31491815947763
11.75,Software Engineering,15.0,4,6.2009497750940525,0,8.48528137423857,63.82846165089855
8.42,Software Engineering,15.0,4,6.239067735668831,0,8.94427190999916,61.828775721170075
3.67,Software Engineering,15.0,1,4.689949493661167,0,3.0,29.14057547890944
16.5,Software Engineering,14.0,3,3.0,0,0.0,32.96990255911286
13.58,Software Engineering,9.0,1,3.689949493661167,0,1.0,30.061907673667573
19.0,Software Engineering,15.0,0,5.899225268833343,0,7.3484692283495345,59.19476183787083
17.5,Software Engineering,5.0,1,4.1426163954501725,0,8.246211251235321,56.31546757984273
8.5,Software Engineering,10.0,3,3.921251809066745,0,1.7320508075688772,31.697681493213953
22.33,Software Engineering,15.0,4,5.622728023398394,0,5.830951894845301,65.42087264643854
33.92,Software Engineering,12.0,1,4.7797218297861885,0,3.4641016151377544,52.53923024245098
15.42,Software Engineering,12.0,4,3.7,0,3.0,44.339441362323335
16.33,Software Engineering,15.0,3,6.006700845439027,0,7.0,61.66804269405201
12.58,Software Engineering,15.0,4,6.089310790546055,0,9.539392014169456,67.5253674686113
27.08,Software Engineering,9.0,4,4.19486928754135,0,3.741657386773941,57.41465873904886
11.5,Software Engineering,15.0,1,4.302846802742939,0,1.7320508075688772,32.494714509929466
19.08,Software Engineering,15.0,1,5.967582138881895,0,7.3484692283495345,61.45895341909247
0.0,Software Engineering,15.0,4,5.677565575677818,0,7.14142842854285,46.23322942731856
11.33,Software Engineering,10.0,0,6.037098246577703,0,9.273618495495704,56.631463736988756
13.08,Software Engineering,13.0,4,6.389870635798279,0,9.9498743710662,69.7930897871438
2.08,Software Engineering,4.0,1,2.577592769885801,0,3.872983346207417,23.01891806543031
20.5,Software Engineering,15.0,3,4.595654939868345,0,1.7320508075688772,46.62999587806774
7.83,Software Engineering,12.0,4,5.686033698459166,0,7.280109889280518,54.41054913871476
19.58,Software Engineering,6.0,4,3.231417084455997,0,3.4641016151377544,48.00291363393379
21.5,Software Engineering,13.0,4,5.695899574790157,0,8.06225774829855,71.10873684358096
8.08,Software Engineering,15.0,4,4.743574349908412,0,3.605551275463989,41.666637048573726
12.58,Software Engineering,8.0,1,5.725100315031875,0,10.535653752852738,62.58526118379366
21.08,Software Engineering,15.0,4,6.374421634229361,2,9.69535971483266,78.0832836340505
22.17,Software Engineering,3.0,4,3.2107480195427307,0,7.14142842854285,61.158524843315696
24.5,Software Engineering,5.0,4,2.63860359318845,0,4.358898943540674,54.07311132571788
3.5,Software Engineering,15.0,4,6.067604951806197,0,9.899494936611664,59.093719529423026
11.5,Software Engineering,7.0,3,5.800125262624777,0,10.723805294763608,66.08593299497184
21.5,Software Engineering,11.0,4,4.046744146854854,0,3.1622776601683795,51.92914561536652
15.0,Software Engineering,11.0,4,5.687900367358218,0,8.12403840463596,64.24429615376093
10.83,Software Engineering,8.0,3,3.1,0,1.0,29.506538342740964
1.17,Software Engineering,15.0,4,6.5105653327660455,2,10.954451150103322,61.47517343061286
5.83,Software Engineering,9.0,4,3.621251809066744,2,1.7320508075688772,30.493224570636002
1.58,Software Engineering,7.0,1,4.563851350621627,0,7.745966692414834,39.65560047896506
12.08,Software Engineering,15.0,4,6.225667161570438,0,10.099504938362076,69.02918994462082
11.42,Software Engineering,10.0,1,6.3847267429773815,0,9.055385138137416,58.99763454130808
18.58,Software Engineering,6.0,4,3.231417084455997,0,3.4641016151377544,46.96291363393379
0.75,Software Engineering,13.0,4,4.302846802742939,0,4.0,33.78082073660128
18.33,Software Engineering,15.0,4,6.277136961747658,0,10.099504938362076,75.6654688660024
2.08,Software Engineering,9.0,4,4.295654939868344,0,2.449489742783178,30.008705457818664
19.67,Software Engineering,15.0,4,5.5140696018899344,0,6.6332495807108,64.7485228759641
4.58,Software Engineering,12.0,1,5.110584131951077,0,6.0,39.70669262603931
12.0,Software Engineering,15.0,1,5.3328327321552695,0,4.898979485566356,45.14339337117586
12.58,Software Engineering,14.0,4,5.771672514725815,0,9.1104335791443,65.27757659859047
10.42,Software Engineering,15.0,4,5.230462148993039,0,4.358898943540674,47.62582596192147
13.5,Software Engineering,10.0,4,6.317444978072498,0,6.324555320336759,58.87578089363018
7.33,Software Engineering,15.0,4,3.7,0,3.0,36.32584136232333
21.42,Software Engineering,14.0,4,6.06262084751413,0,6.48074069840786,67.43486631389489
0.0,Software Engineering,6.0,3,1.7999999999999998,0,0.0,11.565941535467715
11.5,Software Engineering,6.0,3,3.7673586220939774,0,5.744562646538029,45.78866662484105
14.5,Software Engineering,11.0,3,6.155465208113631,0,10.723805294763608,70.6801159979808
12.83,Software Engineering,15.0,3,5.846842173063468,0,11.0,69.47942266152748
9.42,Software Engineering,14.0,4,5.620708207075207,0,6.782329983125268,54.680110622400775
5.92,Software Engineering,3.0,4,1.995559206051301,0,3.0,28.74651626530907
8.83,Software Engineering,15.0,3,5.345108111557445,0,5.916079783099616,48.89852169385948
2.92,Software Engineering,3.0,3,3.12091067503496,0,7.3484692283495345,39.515292437215365
13.5,Software Engineering,15.0,1,5.438548909291736,0,6.782329983125268,52.57433253163529
16.17,Software Engineering,10.0,3,5.710200281233448,0,7.615773105863909,61.87793981336872
25.08,Software Engineering,11.0,4,3.921251809066745,0,1.7320508075688772,50.991014826547286
0.42,Software Engineering,12.0,4,6.16441853795363,2,9.899494936611664,56.24685724687727
9.5,Software Engineering,15.0,4,7.04802115910826,0,11.0,71.19663867326187
29.42,Software Engineering,9.0,3,3.3999999999999995,0,1.0,45.170995265318915
10.17,Software Engineering,15.0,5,6.805503503941911,2,10.63014581273465,72.6533418969189
8.0,Software Engineering,8.0,3,4.35447114238692,0,5.656854249492381,43.70948118625687
14.33,Software Engineering,5.0,4,3.342503618133489,0,5.5677643628300215,48.94877123806318
12.67,Software Engineering,15.0,4,6.368817385617794,0,10.63014581273465,71.59710828065053
11.17,Software Engineering,12.0,4,5.564731722102909,0,6.928203230275509,56.5182807376717
1.17,Software Engineering,3.0,3,3.510377348239893,0,9.1104335791443,43.957176288641776
15.17,Software Engineering,9.0,4,4.812370364357307,0,5.0990195135927845,52.855992664749536
7.08,Software Engineering,11.0,3,4.943455666313151,0,6.708203932499369,47.83326325799402
18.08,Software Engineering,13.0,4,6.209832608856118,4,8.660254037844387,71.68794903248848
3.92,Software Engineering,14.0,3,4.244795587027246,0,3.1622776601683795,32.57033538474253
24.58,Software Engineering,15.0,3,5.526993115560597,0,5.196152422706632,63.62288639748465
0.0,Software Engineering,3.0,4,2.7210535902218416,0,4.242640687119285,28.199619869691976
9.17,Software Engineering,11.0,4,4.352296156804695,0,3.872983346207417,42.02481394590364
22.5,Software Engineering,14.0,4,5.328433507768802,0,3.605551275463989,58.07866180015457
2.5,Software Engineering,3.0,4,2.22918024548116,0,3.605551275463989,27.605961882559846
10.0,Software Engineering,13.0,3,5.909760877725628,0,8.306623862918075,58.440427318973896
9.67,Software Engineering,13.0,3,6.372202743954565,0,10.535653752852738,65.9388902636296
12.0,Software Engineering,13.0,4,4.4314170844559975,0,3.0,42.85258084152308
5.25,Software Engineering,15.0,4,6.84138979935528,0,11.090536506409418,66.49830368080288
5.0,Software Engineering,15.0,4,6.972588679791222,0,11.090536506409418,66.58568489951205
8.67,Software Engineering,2.0,4,1.5212518090667446,0,3.0,30.217337752048916
10.0,Software Engineering,6.0,3,1.7999999999999998,0,4.0,33.84058655098731
36.5,Software Engineering,15.0,3,5.79423400661423,0,7.937253933193772,72.90467405720166
13.5,Software Engineering,6.0,4,3.824329454250225,4,9.0,60.683801613432266
13.0,Software Engineering,10.0,4,4.813014044877946,0,9.797958971132712,64.68378980208067
28.58,Software Engineering,14.0,4,4.691860938124719,0,4.358898943540674,61.229613805293404
18.33,Software Engineering,14.0,4,6.115205431442148,0,7.211102550927978,66.52869383159877
15.33,Software Engineering,3.0,0,2.3418370007349822,4,4.242640687119285,36.138750928150955
11.33,Software Engineering,8.0,4,3.6447955870272457,0,3.1622776601683795,39.88808820625329
20.0,Software Engineering,14.0,4,5.388530719020033,4,7.483314773547883,68.14955015710822
4.83,Software Engineering,12.0,4,6.003574514065866,0,7.745966692414834,53.51428738131722
